"numCDA","anoInscricao","idNaturezaDivida","codSituacaoCDA","DatSituacao","datCadastramento","codFaseCobranca","ValSaldo"
60030111315600,2006,1,3,2007-08-24 00:00:00.000,2006-03-30 00:00:00.000,2,787.62
60030106065300,2006,1,3,2009-02-27 00:00:00.000,2006-03-30 00:00:00.000,2,787.62
60030100332300,2006,1,3,2008-07-31 00:00:00.000,2006-03-30 00:00:00.000,2,787.62
60030100215300,2006,1,3,2008-07-31 00:00:00.000,2006-03-30 00:00:00.000,2,787.62
60050100001300,2005,1,3,2017-05-03 19:48:10.980,2005-04-01 00:00:00.000,2,810.95
60050105000600,2005,1,3,2009-02-27 00:00:00.000,2005-04-01 00:00:00.000,2,819.06
60050102336300,2005,1,3,2009-02-27 00:00:00.000,2005-04-01 00:00:00.000,2,819.06
60050103632300,2005,1,3,2007-03-11 00:00:00.000,2005-04-01 00:00:00.000,2,819.06
60050111061200,2005,1,3,2005-07-15 00:00:00.000,2005-04-01 00:00:00.000,2,819.06
60050102316100,2005,1,3,2007-03-09 00:00:00.000,2005-04-01 00:00:00.000,2,819.06
60050101316200,2005,1,3,2007-03-09 00:00:00.000,2005-04-01 00:00:00.000,2,819.06
60030103600000,2006,1,3,2008-07-25 00:00:00.000,2006-03-30 00:00:00.000,2,849.78
60010116160100,2004,1,3,2007-11-04 00:00:00.000,2004-03-21 00:00:00.000,2,854.37
60020116533600,2003,1,3,2005-08-12 00:00:00.000,2003-03-21 00:00:00.000,2,881.50
60050101302300,2005,1,3,2019-04-26 09:06:14.317,2005-04-01 00:00:00.000,2,891.79
60020101610600,2003,1,3,2017-02-06 16:59:39.047,2003-03-21 00:00:00.000,2,901.59
60050103515600,2005,1,3,2007-03-11 00:00:00.000,2005-04-01 00:00:00.000,2,1021.50
60050102312000,2005,1,3,2016-01-07 19:23:39.050,2005-04-01 00:00:00.000,2,1021.50
60050116363100,2005,1,3,2017-02-06 16:58:21.170,2005-04-01 00:00:00.000,2,1021.60
60050116111600,2005,1,3,2016-09-15 22:25:55.453,2005-04-01 00:00:00.000,2,1041.28
60020111232600,2003,1,3,2005-08-05 00:00:00.000,2003-03-21 00:00:00.000,2,1084.70
60010110166200,2004,1,3,2015-07-28 18:19:23.060,2004-03-21 00:00:00.000,2,1087.94
60030105033000,2006,1,3,2008-07-25 00:00:00.000,2006-03-30 00:00:00.000,2,1187.17
60030112300000,2006,1,3,2008-07-25 00:00:00.000,2006-03-30 00:00:00.000,2,1190.25
60030100636100,2006,1,3,2009-01-30 00:00:00.000,2006-03-30 00:00:00.000,2,1190.25
60030101135300,2006,1,3,2008-07-31 00:00:00.000,2006-03-30 00:00:00.000,2,1190.25
60050103211600,2005,1,3,2011-11-28 00:00:00.000,2005-04-01 00:00:00.000,2,1218.90
60050102020000,2005,1,3,2009-01-30 00:00:00.000,2005-04-01 00:00:00.000,2,1234.65
60050116355300,2005,1,3,2006-05-12 00:00:00.000,2005-04-01 00:00:00.000,2,1234.65
60050116551600,2005,1,3,2005-07-29 00:00:00.000,2005-04-01 00:00:00.000,2,1234.65
60050101133600,2005,1,3,2005-07-22 00:00:00.000,2005-04-01 00:00:00.000,2,1234.65
60050116632300,2005,1,3,2016-05-25 12:03:41.993,2005-04-01 00:00:00.000,2,1269.00
60010112151000,2004,1,3,2006-06-02 00:00:00.000,2004-03-21 00:00:00.000,2,1290.18
60010111216300,2004,1,3,2005-08-12 00:00:00.000,2004-03-21 00:00:00.000,2,1290.18
60010106335000,2004,1,3,2005-08-05 00:00:00.000,2004-03-21 00:00:00.000,2,1290.18
60010102223500,2004,1,3,2007-11-04 00:00:00.000,2004-03-21 00:00:00.000,2,1290.18
60050606301600,2005,2,3,2006-06-19 00:00:00.000,2005-04-01 00:00:00.000,2,1295.97
60020112555100,2003,1,3,2005-08-05 00:00:00.000,2003-03-21 00:00:00.000,2,1348.56
60020102306000,2003,1,3,2005-08-05 00:00:00.000,2003-03-21 00:00:00.000,2,1348.56
60030102221000,2006,1,3,2008-07-31 00:00:00.000,2006-03-30 00:00:00.000,2,1420.62
60050101105500,2005,1,3,2023-07-20 08:35:31.567,2005-04-01 00:00:00.000,2,1489.28
60030112603000,2006,1,3,2007-03-11 00:00:00.000,2006-03-30 00:00:00.000,2,1580.08
60010603361300,2004,2,3,2017-01-31 13:20:50.600,2004-03-21 00:00:00.000,2,1660.52
60010602251100,2004,2,3,2016-05-20 13:23:24.330,2004-03-21 00:00:00.000,2,1757.50
60030106131500,2006,1,3,2007-03-11 00:00:00.000,2006-03-30 00:00:00.000,2,1970.35
60030112161000,2006,1,3,2008-08-08 00:00:00.000,2006-03-30 00:00:00.000,2,1970.35
60030110005600,2006,1,3,2008-07-31 00:00:00.000,2006-03-30 00:00:00.000,2,1970.35
60010603366000,2004,2,3,2009-03-17 00:00:00.000,2004-03-21 00:00:00.000,2,1996.15
60050103153300,2005,1,3,2017-11-07 13:32:53.293,2005-04-01 00:00:00.000,2,2043.20
60010105631300,2004,1,3,2014-12-26 16:11:12.357,2004-03-21 00:00:00.000,2,2148.64
60030102630300,2006,1,3,2015-09-25 14:51:28.130,2006-03-30 00:00:00.000,2,2216.54
60030112056200,2006,1,3,2019-06-10 19:28:57.010,2006-03-30 00:00:00.000,2,2388.04
60010111266000,2004,1,3,2006-05-12 00:00:00.000,2004-03-21 00:00:00.000,2,2446.29
60010103023000,2004,1,3,2016-09-15 20:47:38.667,2004-03-21 00:00:00.000,2,2752.10
60010116213000,2004,1,3,2005-07-22 00:00:00.000,2004-03-21 00:00:00.000,2,2898.76
60010105210100,2004,1,3,2018-03-06 16:42:38.857,2004-03-21 00:00:00.000,2,3033.06
60000100663200,2007,1,3,2021-10-29 18:56:27.197,2007-01-26 00:00:00.000,2,3110.63
60050110623000,2005,1,3,2023-10-12 03:16:46.323,2005-04-01 00:00:00.000,2,3116.25
60020116626101,2003,1,3,2015-07-28 19:20:10.210,2003-03-21 00:00:00.000,2,3170.03
60030103003300,2006,1,3,2018-06-07 00:12:46.473,2006-03-30 00:00:00.000,2,3219.67
60030111360306,2006,1,3,2007-10-15 00:00:00.000,2006-03-30 00:00:00.000,2,3270.95
60030110623100,2006,1,3,2007-08-31 00:00:00.000,2006-03-30 00:00:00.000,2,3273.73
60050106101300,2005,1,3,2018-08-15 21:28:52.763,2005-04-01 00:00:00.000,2,3532.50
60030112120000,2006,1,3,2020-07-10 19:22:19.330,2006-03-30 00:00:00.000,2,3894.54
60050111266200,2005,1,3,2020-05-22 17:48:10.733,2005-04-01 00:00:00.000,2,3959.08
60020111031000,2003,1,3,2021-02-16 07:55:54.097,2003-03-21 00:00:00.000,2,4064.91
60000106003600,2007,1,3,2010-04-28 00:00:00.000,2007-03-23 00:00:00.000,2,4077.60
60030100153100,2006,1,3,2016-01-07 12:46:38.190,2006-03-30 00:00:00.000,2,4198.98
60050101160300,2005,1,3,2017-11-07 13:25:30.393,2005-04-01 00:00:00.000,2,4277.58
60000106312200,2007,1,3,2012-05-03 00:00:00.000,2007-03-23 00:00:00.000,2,4309.30
60030116136600,2006,1,3,2007-08-31 00:00:00.000,2006-03-30 00:00:00.000,2,4426.30
60030112113200,2006,1,3,2016-05-25 14:02:59.297,2006-03-30 00:00:00.000,2,4463.48
60030103163600,2006,1,3,2016-05-25 14:57:35.067,2006-03-30 00:00:00.000,2,4489.66
60030100062100,2006,1,3,2020-05-22 21:06:36.380,2006-03-30 00:00:00.000,2,4504.64
60050103605500,2005,1,3,2011-06-02 00:00:00.000,2005-04-01 00:00:00.000,2,5117.43
60050105523300,2005,1,3,2011-06-02 00:00:00.000,2005-04-01 00:00:00.000,2,5117.43
60050101260300,2005,1,3,2011-06-02 00:00:00.000,2005-04-01 00:00:00.000,2,5117.43
60010111232206,2004,1,3,2005-01-28 00:00:00.000,2004-03-21 00:00:00.000,2,5331.70
60010112230300,2004,1,3,2009-07-30 00:00:00.000,2004-03-21 00:00:00.000,2,5332.56
60050102163500,2005,1,3,2018-12-06 02:11:48.090,2005-04-01 00:00:00.000,2,5443.74
60050116522101,2005,1,3,2005-07-29 00:00:00.000,2005-04-01 00:00:00.000,2,5446.67
60050103311600,2005,1,3,2012-01-13 00:00:00.000,2005-04-01 00:00:00.000,2,5571.90
60030101123100,2006,1,3,2017-11-07 20:11:05.960,2006-03-30 00:00:00.000,2,5977.08
60020103125000,2003,1,3,2015-04-28 04:13:13.177,2003-03-21 00:00:00.000,2,6078.25
60030600055500,2006,2,3,2019-04-26 09:00:23.020,2006-03-30 00:00:00.000,2,6837.40
60030600055200,2006,2,3,2019-04-26 08:49:33.310,2006-03-30 00:00:00.000,2,6916.24
60010602666500,2004,2,3,2006-06-14 00:00:00.000,2004-03-21 00:00:00.000,2,7040.57
60051001633100,2005,10,3,2012-12-28 18:52:04.910,2005-03-22 00:00:00.000,2,8750.59
60030102211000,2006,1,3,2009-02-27 00:00:00.000,2006-03-30 00:00:00.000,2,8809.35
60010105223000,2004,1,3,2014-12-26 16:11:26.647,2004-03-21 00:00:00.000,2,8940.80
60020101503100,2003,1,3,2020-05-22 20:21:18.057,2003-03-21 00:00:00.000,2,9688.35
60020103100000,2003,1,3,2022-07-09 13:05:28.727,2003-03-21 00:00:00.000,2,10023.11
60050101163500,2005,1,3,2006-06-19 00:00:00.000,2005-04-01 00:00:00.000,2,10348.40
60030112660500,2006,1,3,2015-07-28 18:53:42.957,2006-03-30 00:00:00.000,2,10399.35
60051015261600,2005,10,3,2010-07-21 00:00:00.000,2005-08-10 00:00:00.000,2,10752.31
60050106263300,2005,1,3,2018-12-05 23:35:19.427,2005-04-01 00:00:00.000,2,10820.17
60030611103100,2006,2,3,2007-09-14 00:00:00.000,2006-03-30 00:00:00.000,2,10829.68
60010100021300,2004,1,3,2006-06-14 00:00:00.000,2004-03-21 00:00:00.000,2,11959.11
60051015250100,2005,10,3,2015-07-28 18:41:42.117,2005-08-12 00:00:00.000,2,13072.07
60030112230300,2006,1,3,2016-05-25 13:15:20.157,2006-03-30 00:00:00.000,2,15728.93
60031015513100,2006,10,3,2010-10-27 00:00:00.000,2006-06-09 00:00:00.000,2,16114.81
60000165633601,2000,1,3,2001-10-16 00:00:00.000,2000-08-01 00:00:00.000,2,16635.71
60050106330600,2005,1,3,2015-07-28 17:41:55.313,2005-04-01 00:00:00.000,2,17184.65
60010101013000,2004,1,3,2010-05-26 00:00:00.000,2004-03-21 00:00:00.000,2,17511.83
60010101610500,2004,1,3,2017-11-07 14:03:39.903,2004-03-21 00:00:00.000,2,19363.85
60051013651300,2005,10,3,2015-07-28 18:43:36.697,2005-11-04 00:00:00.000,2,20369.11
60030106613306,2006,1,3,2019-04-22 19:58:41.500,2006-03-17 00:00:00.000,2,23401.86
60050603603000,2005,2,3,2007-09-14 00:00:00.000,2005-04-01 00:00:00.000,2,28999.44
60000101036100,2007,1,3,2007-09-14 00:00:00.000,2007-03-23 00:00:00.000,2,32403.41
60050102130100,2005,1,3,2018-08-15 19:14:15.580,2005-04-01 00:00:00.000,2,35437.46
60020100050000,2003,1,3,2005-07-15 00:00:00.000,2003-03-21 00:00:00.000,2,36809.42
60060603625600,2002,2,3,2003-08-18 00:00:00.000,2002-03-18 00:00:00.000,2,37606.41
60050101303300,2005,1,3,2018-12-06 01:37:07.133,2005-04-01 00:00:00.000,2,40550.00
60055106616500,2005,51,3,2012-08-17 00:00:00.000,2012-08-17 00:00:00.000,2,42510.41
60030112360100,2006,1,3,2014-12-26 16:11:35.113,2006-03-30 00:00:00.000,2,43707.60
60050601236000,2005,2,3,2007-09-14 00:00:00.000,2005-04-01 00:00:00.000,2,45956.51
60050106353000,2005,1,3,2006-05-12 00:00:00.000,2005-04-01 00:00:00.000,2,47926.96
60005100061300,2000,51,3,2024-01-31 13:42:17.053,2000-08-01 00:00:00.000,2,50833.35
60031013136200,2006,10,3,2010-05-26 00:00:00.000,2006-11-08 00:00:00.000,2,58649.15
60060605003300,2002,2,3,2004-07-09 00:00:00.000,2002-03-18 00:00:00.000,2,58852.22
60051011166000,2005,10,3,2009-02-27 00:00:00.000,2005-06-24 00:00:00.000,2,61528.03
60030101531300,2006,1,3,2018-12-05 23:19:08.627,2006-03-30 00:00:00.000,2,61935.85
60065603150500,2002,52,3,2021-07-02 16:54:01.083,2002-03-18 00:00:00.000,2,62201.30
60010601600000,2004,2,3,2004-07-09 00:00:00.000,2004-03-21 00:00:00.000,2,64169.78
60060603353200,2002,2,3,2004-06-25 00:00:00.000,2002-03-18 00:00:00.000,2,67030.02
60000101531500,2007,1,3,2016-01-07 16:08:57.387,2007-03-23 00:00:00.000,2,67203.22
60015105516300,2004,51,3,2006-06-14 00:00:00.000,2004-03-21 00:00:00.000,2,67319.90
60020612111000,2003,2,3,2005-07-29 00:00:00.000,2003-03-21 00:00:00.000,2,67745.54
60010101166300,2004,1,3,2010-11-12 00:00:00.000,2004-03-21 00:00:00.000,2,68326.47
60030105313600,2006,1,3,2019-12-10 19:00:51.920,2006-03-30 00:00:00.000,2,68336.60
60010603261500,2001,2,3,2009-03-17 00:00:00.000,2001-03-30 00:00:00.000,2,68800.97
60020600321000,2003,2,3,2004-07-02 00:00:00.000,2003-03-21 00:00:00.000,2,72829.81
60030103631600,2006,1,3,2008-07-25 00:00:00.000,2006-03-30 00:00:00.000,2,73182.43
60010106031300,2004,1,3,2005-07-15 00:00:00.000,2004-03-21 00:00:00.000,2,77466.90
60051011663300,2005,10,3,2012-01-16 00:00:00.000,2005-06-14 00:00:00.000,2,80795.92
60030610260100,2006,2,3,2017-05-03 15:32:54.893,2006-03-30 00:00:00.000,2,95674.13
60051000500000,2005,10,3,2006-02-21 00:00:00.000,2005-03-04 00:00:00.000,2,96170.79
60051011660200,2005,10,3,2012-04-12 00:00:00.000,2005-06-14 00:00:00.000,2,105137.48
60051011511500,2005,10,3,2012-01-16 00:00:00.000,2005-06-27 00:00:00.000,2,110661.16
60030616333600,2006,2,3,2008-07-25 00:00:00.000,2006-03-30 00:00:00.000,2,112377.65
60051000652100,2005,10,3,2010-10-22 00:00:00.000,2005-01-24 00:00:00.000,2,120467.11
60010666113301,2001,2,3,2009-03-17 00:00:00.000,2001-08-10 00:00:00.000,2,121453.80
60000106231101,2000,1,3,2002-08-14 00:00:00.000,2000-08-01 00:00:00.000,2,122880.95
60050603156000,2005,2,3,2006-06-19 00:00:00.000,2005-04-01 00:00:00.000,2,127009.20
60051011306100,2005,10,3,2020-06-10 20:30:42.170,2005-06-30 00:00:00.000,2,139941.99
60051011301000,2005,10,3,2010-10-23 00:00:00.000,2005-06-30 00:00:00.000,2,140342.89
60010106005100,2004,1,3,2006-06-19 00:00:00.000,2004-03-21 00:00:00.000,2,140746.52
60050601023600,2005,2,3,2007-08-24 00:00:00.000,2005-04-01 00:00:00.000,2,162262.89
60050605310300,2005,2,3,2005-07-15 00:00:00.000,2005-04-01 00:00:00.000,2,167392.54
60051011663600,2005,10,3,2009-09-04 00:00:00.000,2005-06-14 00:00:00.000,2,217415.70
60015103102200,2004,51,3,2006-05-12 00:00:00.000,2004-03-21 00:00:00.000,2,222555.44
60060103110300,2002,1,3,2015-07-28 18:31:15.103,2002-03-18 00:00:00.000,2,235513.17
60020105023101,2003,1,3,2020-12-17 15:28:32.790,2019-03-21 13:58:34.723,2,250265.28
60051015633000,2005,10,3,2012-01-16 00:00:00.000,2005-09-28 00:00:00.000,2,265852.57
60010610051300,2004,2,3,2012-01-13 00:00:00.000,2004-03-21 00:00:00.000,2,306421.89
60051011320100,2005,10,3,2010-10-27 00:00:00.000,2005-07-13 00:00:00.000,2,306832.93
60051011333100,2005,10,3,2010-10-27 00:00:00.000,2005-07-15 00:00:00.000,2,332745.61
60020601105100,2003,2,3,2004-07-16 00:00:00.000,2003-03-21 00:00:00.000,2,333738.89
60011013301000,2004,10,3,2009-03-30 00:00:00.000,2004-10-28 00:00:00.000,2,403745.55
16631006222300,1998,10,3,2023-07-28 12:40:05.860,1998-11-10 00:00:00.000,2,528701.07
60060100336500,2002,1,3,2016-09-15 20:12:23.597,2002-01-25 00:00:00.000,2,546714.70
60011000033300,2004,10,3,2010-10-27 00:00:00.000,2004-02-06 00:00:00.000,2,833072.99
16631001306600,1998,10,3,2012-12-28 18:51:41.873,1998-07-27 00:00:00.000,2,1668377.26
60051015623200,2005,10,3,2012-12-28 18:53:44.017,2005-09-15 00:00:00.000,2,7007709.71
60030101622200,2006,1,7,2020-10-07 01:17:35.600,2006-03-30 00:00:00.000,2,25.79
60050116635300,2005,1,7,2024-03-18 11:11:23.413,2005-04-01 00:00:00.000,2,323.76
60050116032100,2005,1,7,2024-04-10 02:43:58.847,2005-04-01 00:00:00.000,2,478.83
60060106061100,2002,1,7,2023-11-07 01:01:07.213,2002-03-18 00:00:00.000,2,534.71
60010100020300,2001,1,7,2021-03-03 13:03:55.313,2001-03-30 00:00:00.000,2,548.05
60010103550100,2001,1,7,2023-02-01 10:38:26.153,2001-03-30 00:00:00.000,2,676.00
60010101533500,2001,1,7,2023-12-30 02:41:56.973,2001-03-30 00:00:00.000,2,680.90
60000106111100,2007,1,7,2023-04-10 11:35:20.330,2007-03-23 00:00:00.000,2,2138.87
60020106353000,2003,1,7,2024-06-12 01:52:51.420,2003-03-21 00:00:00.000,2,2914.02
60060111616200,2002,1,7,2024-06-21 01:01:21.607,2002-03-18 00:00:00.000,2,4455.30
60060106235100,2002,1,7,2023-09-30 00:52:06.213,2002-03-18 00:00:00.000,2,5730.08
60000101031000,2007,1,7,2024-01-20 01:05:35.580,2007-03-23 00:00:00.000,2,68586.82
60001000116500,2000,10,7,2024-04-27 01:32:38.420,2000-01-14 00:00:00.000,2,131181.30
16600603115601,1997,2,10,2001-05-09 00:00:00.000,1999-01-19 00:00:00.000,1,45.46
16600660262001,1997,2,10,2013-03-20 18:12:25.383,1999-04-06 00:00:00.000,2,496.91
60060105023600,2002,1,10,2007-11-28 00:00:00.000,2002-03-18 00:00:00.000,2,72062.28
60000100263500,2007,1,10,2013-11-04 14:39:48.103,2007-01-26 00:00:00.000,2,107525.80
60060100162000,2002,1,10,2017-09-11 14:05:56.173,2002-01-25 00:00:00.000,2,119555.40
60020113063300,2003,1,13,2018-01-30 05:10:07.047,2003-09-26 00:00:00.000,2,-22004.62
60030106536000,2006,1,13,2023-12-22 01:06:48.037,2006-03-30 00:00:00.000,2,-53.60
60030110320200,2006,1,13,2021-05-27 02:02:59.793,2006-03-30 00:00:00.000,2,-47.67
60060106053600,2002,1,13,2017-11-07 05:06:10.913,2002-03-18 00:00:00.000,2,-2.21
60030110261500,2006,1,13,2023-09-28 00:55:57.507,2006-03-30 00:00:00.000,2,-1.28
60020100313200,2003,1,13,2023-09-16 00:52:08.587,2003-03-21 00:00:00.000,2,-0.78
60030111615100,2006,1,13,2014-08-14 22:10:54.300,2006-03-30 00:00:00.000,2,-0.70
60050110066000,2005,1,13,2018-02-28 12:24:33.413,2005-04-01 00:00:00.000,2,-0.40
60010116205000,2001,1,13,2017-08-19 05:23:20.343,2001-04-24 00:00:00.000,2,-0.10
60000101350300,2007,1,13,2015-12-11 11:23:23.650,2007-03-23 00:00:00.000,2,-0.10
60030102303500,2006,1,13,2023-11-02 01:06:09.873,2006-03-30 00:00:00.000,2,-0.08
60060102301300,2002,1,13,2024-10-29 02:28:47.463,2002-03-18 00:00:00.000,2,-0.07
60010101056300,2004,1,13,2020-08-18 20:54:22.963,2004-03-21 00:00:00.000,2,-0.02
60000116323101,2000,1,13,2024-08-23 01:40:25.493,2000-08-01 00:00:00.000,2,-0.02
60020100631600,2003,1,13,2018-05-11 11:29:50.067,2003-03-21 00:00:00.000,2,-0.01
60030101055600,2006,1,13,2021-08-04 00:57:56.330,2006-03-30 00:00:00.000,2,-0.01
60030101150300,2006,1,13,2015-01-27 22:12:32.940,2006-03-30 00:00:00.000,2,0.00
60020103333600,2003,1,13,2019-02-25 20:46:45.000,2003-03-21 00:00:00.000,2,0.00
60030111302500,2006,1,13,2020-11-25 00:58:28.553,2006-03-30 00:00:00.000,2,0.00
60030101161000,2006,1,13,2016-07-10 05:02:02.470,2006-03-30 00:00:00.000,2,0.00
60010111660600,2001,1,13,2015-01-23 22:32:39.240,2001-03-30 00:00:00.000,2,0.00
60010111063500,2004,1,13,2017-07-14 05:00:51.533,2004-03-21 00:00:00.000,2,0.00
60000663035601,2000,2,13,2015-03-11 22:27:03.683,2000-08-01 00:00:00.000,2,0.00
60030100323000,2006,1,13,2017-12-04 13:33:01.417,2006-03-30 00:00:00.000,2,0.00
60000600112301,2000,2,13,2014-10-07 18:45:33.683,2000-08-01 00:00:00.000,2,0.00
60000661621001,2000,2,13,2021-02-05 01:05:23.207,2000-08-01 00:00:00.000,2,0.00
60030103223200,2006,1,13,2017-05-20 05:42:53.400,2006-03-30 00:00:00.000,2,0.00
60010103616100,2004,1,13,2015-11-04 22:07:51.610,2004-03-21 00:00:00.000,2,0.00
60000110560201,2000,1,13,2016-09-28 06:13:43.447,2000-08-01 00:00:00.000,2,0.00
60010116356500,2001,1,13,2019-07-16 20:58:37.497,2001-03-30 00:00:00.000,2,0.00
60060111111200,2002,1,13,2015-09-22 22:23:21.550,2002-03-18 00:00:00.000,2,0.00
60010105113300,2004,1,13,2016-11-15 05:04:56.623,2004-03-21 00:00:00.000,2,0.00
60010106633100,2004,1,13,2018-12-21 20:43:08.777,2004-03-21 00:00:00.000,2,0.00
60030105060100,2006,1,13,2014-11-26 22:24:40.007,2006-03-30 00:00:00.000,2,0.00
60060105051100,2002,1,13,2016-07-27 06:05:34.377,2002-03-18 00:00:00.000,2,0.00
60050112211000,2005,1,13,2017-01-15 05:05:50.757,2005-04-01 00:00:00.000,2,0.00
60060100615300,2002,1,13,2015-02-03 22:57:18.100,2002-03-18 00:00:00.000,2,0.00
60010115556300,2001,1,13,2016-08-27 06:21:19.790,2001-03-30 00:00:00.000,2,0.00
60010115211101,2001,1,13,2014-11-05 11:12:33.057,2001-03-30 00:00:00.000,2,0.00
60010103260100,2004,1,13,2018-11-15 20:50:35.903,2004-03-21 00:00:00.000,2,0.00
60000103303301,2000,1,13,2014-12-28 22:05:00.980,2000-08-01 00:00:00.000,2,0.00
60000106266301,2000,1,13,2021-12-20 09:15:50.280,2000-08-01 00:00:00.000,2,0.00
60011015630000,2004,10,13,2022-02-05 01:33:18.617,2004-07-01 00:00:00.000,2,0.00
60010110305206,2001,1,13,2022-02-15 00:38:24.760,2020-11-04 08:53:03.427,2,0.00
60000160233601,2000,1,13,2022-07-23 01:08:07.267,2000-08-01 00:00:00.000,2,0.00
60050602561600,2005,2,13,2022-07-27 02:03:01.190,2005-04-01 00:00:00.000,2,0.00
60010101211100,2004,1,13,2022-12-26 00:34:05.450,2004-03-21 00:00:00.000,2,0.00
16600601235301,1997,2,13,2023-09-13 01:54:25.210,1999-01-19 00:00:00.000,2,0.00
60020101253100,2003,1,13,2020-05-26 22:07:34.937,2003-03-21 00:00:00.000,2,0.01
60010106305300,2001,1,13,2015-06-06 22:04:08.427,2001-03-30 00:00:00.000,2,0.01
60011015631600,2004,10,13,2021-04-07 01:09:13.563,2004-07-05 00:00:00.000,2,0.01
60010112566000,2004,1,13,2015-04-01 22:33:42.197,2004-03-21 00:00:00.000,2,0.03
60010110113600,2001,1,13,2014-12-18 22:16:25.793,2001-03-30 00:00:00.000,2,0.03
60010100005300,2004,1,13,2019-04-03 22:21:31.350,2004-03-21 00:00:00.000,2,0.04
60050106360500,2005,1,13,2018-01-29 11:50:28.073,2005-04-01 00:00:00.000,2,0.10
60020102001300,2003,1,13,2014-09-12 15:41:58.480,2003-03-21 00:00:00.000,2,0.23
60000100231300,2007,1,13,2014-09-12 13:59:48.367,2007-01-26 00:00:00.000,1,11.27
60030112313100,2006,1,13,2017-08-12 06:11:17.060,2006-03-30 00:00:00.000,2,19.74
60000116303001,2000,1,13,2016-04-21 22:07:31.327,2000-08-01 00:00:00.000,1,30.97
60000103000001,2000,1,13,2020-06-09 21:29:37.743,2000-08-01 00:00:00.000,2,31.98
60050101166000,2005,1,13,2020-09-10 02:36:12.170,2005-04-01 00:00:00.000,2,46.14
60010103651000,2004,1,13,2014-12-17 22:13:51.947,2004-03-21 00:00:00.000,2,52.23
60000110113101,2000,1,13,2017-08-02 09:58:34.470,2000-08-01 00:00:00.000,2,55.66
60030116135500,2006,1,13,2018-05-16 10:58:59.250,2006-03-30 00:00:00.000,2,62.73
60010605303000,2001,2,13,2015-09-29 22:55:26.897,2001-03-30 00:00:00.000,2,67.22
60050105035100,2005,1,13,2014-09-03 13:35:01.660,2005-04-01 00:00:00.000,2,75.41
60010106313300,2004,1,13,2017-09-02 05:04:22.370,2004-03-21 00:00:00.000,2,81.07
60030105330000,2006,1,13,2017-10-28 02:05:48.180,2006-03-30 00:00:00.000,2,85.54
60010601630200,2001,2,13,2013-05-22 22:50:23.567,2001-03-30 00:00:00.000,2,112.40
60000161116601,2000,1,13,2016-01-01 22:22:17.683,2000-08-01 00:00:00.000,2,122.31
60030106055601,2006,1,13,2017-12-30 05:45:52.083,2006-03-17 00:00:00.000,2,122.51
60000110306601,2000,1,13,2015-12-17 14:02:47.600,2000-08-01 00:00:00.000,2,123.52
60050103611000,2005,1,13,2015-04-06 22:08:15.287,2005-04-01 00:00:00.000,2,126.07
60020106616300,2003,1,13,2015-03-05 22:14:55.420,2003-03-21 00:00:00.000,2,141.46
60030102201200,2006,1,13,2015-09-25 11:24:10.347,2006-03-30 00:00:00.000,2,148.04
60000116331001,2000,1,13,2017-08-09 05:30:39.547,2000-08-01 00:00:00.000,2,152.87
60010103532000,2001,1,13,2019-12-10 16:19:12.823,2001-03-30 00:00:00.000,2,157.60
60060111625000,2002,1,13,2015-08-28 22:31:57.393,2002-03-18 00:00:00.000,2,162.78
60030112602600,2006,1,13,2014-09-21 22:03:57.580,2006-03-30 00:00:00.000,1,163.07
60050103016100,2005,1,13,2016-04-11 22:02:42.520,2005-04-01 00:00:00.000,2,171.64
60030100162600,2006,1,13,2015-09-28 23:29:32.157,2006-03-30 00:00:00.000,2,180.44
60060100656100,2002,1,13,2015-08-25 22:14:50.117,2002-01-25 00:00:00.000,2,187.86
60050101552000,2005,1,13,2015-12-15 09:23:41.953,2005-04-01 00:00:00.000,2,229.14
60010105201000,2004,1,13,2018-06-08 11:43:55.020,2004-03-21 00:00:00.000,2,245.24
60050106113600,2005,1,13,2015-09-24 07:33:29.857,2005-04-01 00:00:00.000,2,248.69
60010111560100,2004,1,13,2015-09-29 22:24:34.927,2004-03-21 00:00:00.000,2,266.31
60010113210100,2001,1,13,2015-09-27 00:02:15.117,2001-03-30 00:00:00.000,2,283.99
60010105351301,2001,1,13,2016-03-02 22:11:01.073,2001-03-30 00:00:00.000,2,313.61
60010101533500,2004,1,13,2020-09-03 01:38:58.720,2004-03-21 00:00:00.000,2,320.67
60010161360001,2001,1,13,2017-08-17 05:09:49.880,2001-08-10 00:00:00.000,2,327.37
60010106316600,2001,1,13,2015-09-11 06:37:57.400,2001-03-30 00:00:00.000,2,346.29
60050110133100,2005,1,13,2020-12-27 21:22:05.963,2005-04-01 00:00:00.000,2,361.69
60030106616006,2006,1,13,2015-11-21 22:01:48.993,2006-03-17 00:00:00.000,2,373.62
60010110132100,2004,1,13,2015-12-16 22:02:14.870,2004-03-21 00:00:00.000,2,381.68
60030110505000,2006,1,13,2016-01-01 22:02:48.087,2006-03-30 00:00:00.000,2,451.80
60060103001300,2002,1,13,2015-12-17 22:08:42.220,2002-03-18 00:00:00.000,2,468.06
60000106630000,2007,1,13,2016-08-27 05:09:56.697,2007-03-23 00:00:00.000,1,532.17
60000160506101,2000,1,13,2019-04-25 21:45:03.777,2000-08-01 00:00:00.000,2,640.34
